field_analysis_valid,rf_timestamp_utc,operating_frequency_mhz,channel_bandwidth_mhz,dl_rssi_dbm,ul_rssi_dbm,dl_snr_db,ul_snr_db,dl_mcs,ul_mcs,cu01_local_temp_avg_c,cu01_local_hum_avg_pct,cu01_local_press_hpa,sj01_local_temp_avg_c,sj01_local_hum_avg_pct,sj01_local_press_hpa,sj01_local_wind_speed_ms
1,2026-09-02T09:05:34+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.5,60.88,742.06,5.87,76.77,665.0,0.0
1,2026-09-02T09:10:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.58,60.33,759.73,5.78,77.77,664.99,0.3
1,2026-09-02T09:15:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.53,61.57,742.08,5.87,77.11,664.94,0.0
1,2026-09-02T09:20:36+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.45,60.23,741.91,5.88,77.86,664.96,1.7
1,2026-09-02T09:25:37+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,14.29,61.35,741.88,5.91,77.7,664.98,0.2
1,2026-09-02T09:30:37+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.38,61.28,741.89,5.89,78.52,664.93,0.0
1,2026-09-02T09:35:38+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.4,60.59,741.94,5.86,78.41,664.9,0.0
1,2026-09-02T09:40:39+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.43,62.26,759.59,5.79,78.91,664.99,0.7
1,2026-09-02T09:45:39+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.08,63.03,741.99,5.81,78.36,664.96,0.9
1,2026-09-02T09:50:40+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,13.95,64.33,742.03,5.92,77.6,664.98,0.2
1,2026-09-02T09:55:41+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.13,64.13,742.07,5.96,76.8,664.88,0.5
1,2026-09-02T10:00:41+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.33,63.05,742.06,5.91,76.21,664.92,2.6
1,2026-09-02T10:05:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.43,63.23,742.13,5.94,74.95,664.99,2.1
1,2026-09-02T10:10:43+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,14.57,62.77,742.21,6.11,74.67,665.0,0.7
1,2026-09-02T10:15:44+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.75,62.43,742.24,5.97,76.09,665.07,0.0
1,2026-09-02T10:20:44+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.73,62.17,742.29,5.97,76.35,665.01,0.0
1,2026-09-02T10:25:45+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,203.0,14.74,61.57,742.33,5.92,76.5,664.93,2.1
1,2026-09-02T10:30:45+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,14.66,62.66,742.34,6.01,76.43,665.1,0.0
1,2026-09-02T10:35:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,14.82,62.11,742.3,5.86,77.5,665.08,1.7
1,2026-09-02T10:40:47+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.82,62.52,742.31,5.76,77.95,665.06,1.2
1,2026-09-02T10:45:48+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,14.88,62.15,742.31,5.61,78.55,665.21,0.0
1,2026-09-02T10:50:48+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,14.81,61.71,742.36,5.88,78.65,665.06,1.4
1,2026-09-02T10:55:49+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,203.0,14.67,62.2,742.36,5.82,79.21,665.08,1.5
1,2026-09-02T11:00:49+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.69,61.64,742.34,5.83,79.4,665.14,0.0
1,2026-09-02T11:05:50+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,14.76,61.41,742.38,5.71,80.29,665.13,2.2
1,2026-09-02T11:10:51+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,14.84,59.93,742.44,5.66,80.47,665.19,1.5
1,2026-09-02T11:15:51+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,14.86,59.8,742.45,5.83,80.34,665.19,1.4
1,2026-09-02T11:20:52+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.84,58.9,742.45,5.88,80.14,665.2,2.0
1,2026-09-02T11:25:53+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,103.0,14.76,59.34,742.5,5.94,80.58,665.28,0.8
1,2026-09-02T11:30:53+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.58,60.21,742.53,5.87,80.53,665.36,0.0
1,2026-09-02T11:35:54+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.37,59.28,742.58,5.86,80.65,665.4,2.8
1,2026-09-02T11:40:55+00:00,7000.0,20.0,-74.0,-79.0,23.0,19.0,204.0,203.0,14.47,59.99,742.66,5.84,80.85,665.46,1.7
1,2026-09-02T11:45:55+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,14.55,60.56,742.75,5.91,81.09,665.42,1.4
1,2026-09-02T11:50:56+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,14.64,59.07,742.81,6.01,80.93,665.49,1.9
1,2026-09-02T11:55:57+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.67,59.56,742.89,6.11,81.17,665.52,4.2
1,2026-09-02T12:00:57+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,14.84,60.65,742.95,6.33,80.6,665.55,0.3
1,2026-09-02T12:05:58+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,14.85,60.19,742.98,6.36,80.45,665.69,0.0
1,2026-09-02T12:11:00+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.89,60.38,743.01,6.56,80.0,665.76,1.4
1,2026-09-02T12:16:01+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,15.03,60.47,743.02,6.69,79.63,665.73,3.2
1,2026-09-02T12:21:01+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,14.89,60.61,743.11,6.9,78.99,665.76,2.8
1,2026-09-02T12:26:02+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.96,59.98,743.14,7.21,78.09,665.8,1.5
1,2026-09-02T12:31:02+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,203.0,202.0,14.87,59.96,743.16,7.45,76.98,665.84,1.4
1,2026-09-02T12:36:03+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,14.85,60.43,743.19,7.44,77.13,665.89,2.3
1,2026-09-02T12:41:04+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,14.79,61.78,743.23,7.97,75.67,665.89,4.8
1,2026-09-02T12:46:04+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,203.0,202.0,15.08,61.48,743.29,8.04,75.3,665.97,1.5
1,2026-09-02T12:51:05+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,15.08,62.77,743.33,8.17,74.23,665.97,5.2
1,2026-09-02T12:56:06+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,15.27,61.77,743.37,8.15,75.6,666.04,1.0
1,2026-09-02T13:01:06+00:00,7000.0,20.0,-76.0,-81.0,21.0,18.0,204.0,202.0,15.52,60.69,743.34,8.52,73.99,666.13,3.7
1,2026-09-02T13:06:07+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,15.71,60.58,743.25,8.67,73.49,666.09,0.7
1,2026-09-02T13:11:08+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,15.96,60.0,743.2,8.59,72.79,666.0,3.6
1,2026-09-02T13:16:08+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,16.29,58.9,743.2,8.89,71.51,666.07,2.6
1,2026-09-02T13:21:09+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,16.48,57.91,743.18,9.22,70.57,666.12,2.9
1,2026-09-02T13:26:10+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,16.85,57.43,743.14,9.68,69.35,666.06,3.5
1,2026-09-02T13:31:10+00:00,7000.0,20.0,-75.0,-80.0,22.0,20.0,204.0,202.0,17.14,56.69,743.1,9.64,66.97,665.95,4.3
1,2026-09-02T13:36:11+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,17.26,56.45,743.09,9.47,68.63,666.02,5.9
1,2026-09-02T13:41:12+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,17.5,56.16,743.1,9.68,65.77,666.14,3.2
1,2026-09-02T13:46:13+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,205.0,202.0,17.85,55.48,743.09,9.82,65.49,666.11,6.6
1,2026-09-02T13:51:13+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,18.28,54.04,743.1,9.84,66.75,666.13,2.4
1,2026-09-02T13:56:14+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,18.65,52.76,743.12,10.27,64.41,666.12,5.9
1,2026-09-02T14:01:15+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,19.05,50.95,743.11,10.43,61.28,666.15,3.5
1,2026-09-02T14:06:16+00:00,7000.0,20.0,-75.0,-81.0,22.0,19.0,204.0,202.0,19.42,49.92,743.13,10.69,60.01,666.19,9.3
1,2026-09-02T14:11:16+00:00,7000.0,20.0,-76.0,-80.0,22.0,18.0,204.0,203.0,20.01,48.17,743.14,10.96,61.73,666.26,5.3
1,2026-09-02T14:16:17+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,20.38,47.4,743.16,10.97,59.97,666.24,11.2
1,2026-09-02T14:21:18+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,20.54,45.53,743.08,11.01,56.64,666.05,8.2
1,2026-09-02T14:26:18+00:00,7000.0,20.0,-76.0,-81.0,21.0,18.0,204.0,202.0,20.83,45.75,743.08,10.98,57.53,666.17,6.3
1,2026-09-02T14:31:19+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,21.08,45.77,743.08,10.91,57.63,666.0,8.7
1,2026-09-02T14:36:20+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,203.0,21.32,44.78,743.02,11.12,56.77,666.06,5.2
1,2026-09-02T14:41:20+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,20.99,46.25,742.99,11.14,54.96,665.94,10.1
1,2026-09-02T14:46:21+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,20.99,46.68,743.0,11.6,54.94,666.16,4.1
1,2026-09-02T14:51:22+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,203.0,202.0,21.4,46.2,742.95,11.93,54.01,666.05,11.2
1,2026-09-02T14:56:23+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,21.47,45.78,742.86,11.88,54.08,666.17,10.9
1,2026-09-02T15:01:24+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,21.4,44.86,742.93,11.77,53.98,666.3,7.0
1,2026-09-02T15:06:24+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,21.74,43.91,742.9,12.33,51.69,666.0,12.1
1,2026-09-02T15:11:26+00:00,7000.0,20.0,-76.0,-81.0,21.0,18.0,204.0,202.0,21.73,43.81,742.9,12.74,50.94,666.1,12.6
1,2026-09-02T15:16:27+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.21,42.66,742.94,12.5,51.27,666.32,11.3
1,2026-09-02T15:21:28+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,22.99,41.22,742.86,12.36,54.14,666.47,7.0
1,2026-09-02T15:26:28+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,23.0,45.94,742.83,11.97,54.18,666.43,9.7
1,2026-09-02T15:31:29+00:00,7000.0,20.0,-76.0,-81.0,22.0,18.0,203.0,202.0,23.28,39.9,742.83,12.98,52.46,666.17,10.2
1,2026-09-02T15:36:30+00:00,7000.0,20.0,-76.0,-80.0,21.0,18.0,204.0,203.0,23.94,37.22,742.71,12.95,50.83,666.11,12.7
1,2026-09-02T15:41:30+00:00,7000.0,20.0,-75.0,-82.0,22.0,17.0,203.0,202.0,23.4,38.53,742.8,12.18,52.79,666.17,8.6
1,2026-09-02T15:46:31+00:00,7000.0,20.0,-76.0,-81.0,22.0,18.0,204.0,202.0,24.01,38.44,742.69,12.03,51.56,665.92,8.6
1,2026-09-02T15:51:32+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,24.29,37.42,742.52,12.34,50.89,665.97,13.0
1,2026-09-02T15:56:32+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,24.07,36.83,742.54,11.73,52.68,666.03,12.4
1,2026-09-02T16:01:33+00:00,7000.0,20.0,-76.0,-80.0,21.0,18.0,203.0,202.0,23.96,36.36,742.44,12.44,49.13,665.83,13.0
1,2026-09-02T16:06:34+00:00,7000.0,20.0,-76.0,-81.0,21.0,18.0,204.0,202.0,24.23,35.6,742.43,12.32,49.59,665.87,10.2
1,2026-09-02T16:11:34+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,202.0,23.84,36.94,742.46,12.75,49.45,665.96,9.1
1,2026-09-02T16:16:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.33,42.49,742.4,12.29,49.92,665.8,8.4
1,2026-09-02T16:26:38+00:00,7000.0,20.0,-76.0,-81.0,22.0,18.0,203.0,202.0,23.43,37.79,742.36,12.09,50.67,665.66,12.0
1,2026-09-02T16:31:38+00:00,7000.0,20.0,-76.0,-81.0,21.0,18.0,204.0,202.0,23.91,36.97,742.28,11.81,51.37,665.86,7.9
1,2026-09-02T16:36:39+00:00,7000.0,20.0,-76.0,-81.0,22.0,18.0,204.0,202.0,24.3,36.49,742.24,12.08,50.58,665.95,9.1
1,2026-09-02T16:41:39+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,23.99,35.32,742.2,11.82,51.48,665.96,7.7
1,2026-09-02T16:46:40+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,23.21,36.94,742.22,11.87,52.4,665.94,8.0
1,2026-09-02T16:51:42+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,23.18,36.88,742.19,11.56,53.44,665.88,10.2
1,2026-09-02T16:56:42+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,24.07,35.94,742.03,11.18,55.25,666.05,5.7
1,2026-09-02T17:01:43+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,24.25,35.86,742.04,13.07,50.94,665.65,12.1
1,2026-09-02T17:06:44+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,25.21,34.41,741.87,12.41,52.98,665.8,9.6
1,2026-09-02T17:11:45+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,24.88,35.68,742.02,12.09,52.35,665.58,8.3
1,2026-09-02T17:16:45+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,203.0,202.0,25.04,34.97,741.86,13.42,50.08,665.76,8.3
1,2026-09-02T17:21:46+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,202.0,24.72,33.94,741.82,12.86,49.48,665.56,8.3
1,2026-09-02T17:26:47+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,24.69,34.95,741.77,12.65,51.97,665.64,8.7
1,2026-09-02T17:31:47+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,25.07,33.24,741.66,13.35,48.51,665.57,6.2
1,2026-09-02T17:36:48+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,25.42,32.85,741.63,13.46,50.76,665.82,1.0
1,2026-09-02T17:41:50+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,25.08,32.17,757.84,15.46,44.36,665.61,11.6
1,2026-09-02T17:46:51+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,202.0,24.87,31.96,741.5,15.12,44.22,665.67,6.6
1,2026-09-02T17:51:52+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,203.0,24.83,31.88,741.28,14.55,45.38,665.52,8.4
1,2026-09-02T17:56:52+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,24.83,33.67,741.22,15.02,45.01,665.38,11.4
1,2026-09-02T18:01:53+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,25.86,30.05,741.02,13.51,48.26,665.5,4.5
1,2026-09-02T18:06:54+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,25.72,31.19,740.98,13.57,48.4,665.27,8.3
1,2026-09-02T18:11:55+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,25.73,31.56,740.9,13.69,48.28,665.3,4.9
1,2026-09-02T18:16:55+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,25.29,32.18,740.93,14.55,46.83,665.27,8.7
1,2026-09-02T18:21:56+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.86,33.24,740.82,14.68,46.36,665.17,3.2
1,2026-09-02T18:26:57+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,24.6,33.39,740.8,15.92,42.58,665.11,9.9
1,2026-09-02T18:31:57+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,24.24,34.53,740.78,15.6,44.07,665.25,1.4
1,2026-09-02T18:36:58+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,24.1,34.81,740.63,15.2,43.93,665.04,2.8
1,2026-09-02T18:41:59+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,23.65,36.1,740.61,15.55,41.8,664.76,9.3
1,2026-09-02T18:46:59+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,23.41,36.82,740.69,15.15,43.94,664.77,7.3
1,2026-09-02T18:52:00+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,23.55,36.87,740.66,14.9,44.03,664.85,7.5
1,2026-09-02T18:57:02+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,24.32,36.4,740.5,13.68,47.44,665.05,6.6
1,2026-09-02T19:02:02+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,203.0,202.0,24.5,34.79,740.4,13.16,48.85,665.0,1.0
1,2026-09-02T19:07:03+00:00,7000.0,20.0,-76.0,-80.0,21.0,19.0,204.0,203.0,24.32,34.91,740.38,13.57,49.0,664.82,4.6
1,2026-09-02T19:12:04+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,24.11,35.81,740.38,15.01,44.37,664.49,8.4
1,2026-09-02T19:17:04+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,24.24,35.48,740.39,13.05,53.85,664.4,7.6
1,2026-09-02T19:22:05+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,23.98,35.6,740.37,11.98,58.19,664.36,10.0
1,2026-09-02T19:27:06+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,24.36,34.92,740.25,11.7,58.49,664.36,8.2
1,2026-09-02T19:32:07+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,24.61,34.25,740.11,11.72,59.51,664.32,9.5
1,2026-09-02T19:37:08+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,24.86,35.18,739.99,15.25,47.94,664.22,9.1
1,2026-09-02T19:42:09+00:00,7000.0,20.0,-74.0,-82.0,23.0,17.0,204.0,202.0,25.55,32.9,739.92,14.18,49.83,664.17,8.6
1,2026-09-02T19:47:10+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,25.85,33.55,739.8,12.74,55.24,664.13,9.6
1,2026-09-02T19:57:11+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,27.39,30.33,739.65,15.2,49.19,664.07,10.1
1,2026-09-02T20:02:12+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,104.0,202.0,27.42,29.6,739.55,16.11,45.53,664.09,9.0
1,2026-09-02T20:07:12+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,27.08,29.49,739.45,15.67,46.37,664.27,8.1
1,2026-09-02T20:12:13+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,26.2,30.74,739.52,15.17,45.86,663.94,9.2
1,2026-09-02T20:17:14+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,25.87,35.7,739.35,13.53,50.96,663.75,3.9
1,2026-09-02T20:22:15+00:00,7000.0,20.0,-76.0,-82.0,21.0,17.0,204.0,202.0,25.84,30.14,739.32,12.86,52.78,663.68,8.4
1,2026-09-02T20:27:15+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,25.6,29.65,739.3,11.83,55.62,663.72,6.6
1,2026-09-02T20:32:16+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,25.4,30.72,739.17,11.89,54.33,663.52,7.6
1,2026-09-02T20:37:17+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,25.19,32.78,739.11,12.33,53.91,663.53,7.4
1,2026-09-02T20:42:18+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,24.57,33.5,755.4,12.47,54.52,663.52,8.8
1,2026-09-02T20:47:18+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,24.28,34.4,739.11,13.35,49.92,663.51,8.5
1,2026-09-02T20:52:19+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,23.92,35.19,739.12,12.43,53.13,663.5,8.1
1,2026-09-02T20:57:20+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.88,35.29,739.08,11.38,58.77,663.52,8.9
1,2026-09-02T21:02:21+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,24.08,34.65,739.1,11.31,59.78,663.5,7.3
1,2026-09-02T21:07:21+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,203.0,203.0,24.45,33.41,739.07,11.02,60.96,663.53,8.1
1,2026-09-02T21:12:22+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,203.0,24.55,33.46,739.07,10.76,62.2,663.59,7.4
1,2026-09-02T21:17:23+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,103.0,24.8,32.1,739.05,10.77,61.12,663.67,6.6
1,2026-09-02T21:22:24+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,25.15,31.45,739.11,10.89,60.8,663.68,6.4
1,2026-09-02T21:27:26+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,25.7,31.56,739.04,10.99,60.67,663.73,4.1
1,2026-09-02T21:32:34+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,25.98,30.86,755.27,10.88,60.68,663.64,5.4
1,2026-09-02T21:37:35+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,25.18,31.41,739.15,10.74,61.25,663.74,7.7
1,2026-09-02T21:42:36+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.12,31.19,739.15,10.56,61.36,663.7,7.7
1,2026-09-02T21:47:37+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,25.11,31.47,739.11,10.67,60.67,663.73,6.1
1,2026-09-02T21:52:37+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,25.19,31.67,739.03,10.76,60.61,663.78,4.1
1,2026-09-02T21:57:38+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,202.0,25.08,31.44,755.29,10.91,60.29,663.78,4.2
1,2026-09-02T22:02:39+00:00,7000.0,20.0,-75.0,-79.0,23.0,19.0,204.0,203.0,25.02,32.47,738.98,11.15,59.55,663.7,4.5
1,2026-09-02T22:07:39+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,203.0,25.69,32.36,738.89,13.37,52.39,663.61,5.2
1,2026-09-02T22:12:40+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,25.94,31.62,738.85,13.28,52.72,663.67,4.3
1,2026-09-02T22:17:41+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,26.29,30.28,738.83,11.76,56.83,663.59,5.2
1,2026-09-02T22:22:41+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.8,32.53,738.89,11.52,57.85,663.67,4.3
1,2026-09-02T22:27:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.94,31.09,738.91,11.18,59.08,663.61,4.8
1,2026-09-02T22:32:43+00:00,7000.0,20.0,-75.0,-81.0,23.0,19.0,204.0,202.0,25.61,31.75,738.92,10.89,60.19,663.79,3.9
1,2026-09-02T22:37:43+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,25.64,32.29,739.05,10.27,62.28,663.86,4.0
1,2026-09-02T22:42:45+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,27.19,35.76,739.1,10.1,63.0,663.9,2.9
1,2026-09-02T22:47:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,27.0,29.96,739.12,9.95,63.43,663.8,5.6
1,2026-09-02T22:52:47+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,202.0,26.09,30.26,739.18,9.94,63.42,663.84,4.0
1,2026-09-02T22:57:48+00:00,7000.0,20.0,-75.0,-80.0,22.0,20.0,204.0,103.0,25.38,30.23,739.21,9.86,63.76,663.9,3.4
1,2026-09-02T23:02:48+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,203.0,24.83,31.69,739.29,9.73,64.55,663.93,4.0
1,2026-09-02T23:07:49+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,24.67,32.39,739.33,9.68,64.96,664.04,2.4
1,2026-09-02T23:12:50+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,202.0,24.5,33.56,739.43,9.67,64.96,664.03,5.9
